status,ticket_id,priority,source,topic,agent_group,agent_name,created_time,expected_sla_to_resolve,expected_sla_to_first response,first_response_time,sla_for_first response,resolution_time,sla_for_resolution,close_time,agent_interactions,survey_results,product_group,support_level,country,latitude,longitude
Open,TCKT-189112,Low,Phone,Software Bug,IT Support,Agent 6,14-07-2024 02:52,14-07-2024 06:52,14-07-2024 03:52,14-07-2024 03:46,Met,14-07-2024 06:33,Met,14-07-2024 06:38,3,Neutral,Software,L3,UAE,22.9124,55.9456
Resolved,TCKT-189119,Medium,Phone,Software Bug,IT Support,Agent 6,12-07-2024 18:07,12-07-2024 21:07,12-07-2024 18:52,12-07-2024 18:50,Met,12-07-2024 21:02,Met,12-07-2024 21:03,5,Neutral,Network,L1,Oman,22.0164,54.8542
Open,TCKT-189121,Medium,Chat,Access Request,IT Support,Agent 58,27-07-2024 03:56,27-07-2024 06:56,27-07-2024 04:41,27-07-2024 04:36,Met,27-07-2024 06:55,Met,27-07-2024 06:56,3,Very Satisfied,Hardware,L2,Qatar,22.6064,51.191
In Progress,TCKT-189135,Low,Chat,Network Issue,IT Support,Agent 4,04-08-2024 15:45,04-08-2024 19:45,04-08-2024 16:45,04-08-2024 16:37,Met,04-08-2024 19:36,Met,04-08-2024 19:38,1,Neutral,Network,L3,Saudi Arabia,25.6665,54.7547
Open,TCKT-189166,Low,Phone,Access Request,IT Support,Agent 18,22-05-2024 07:19,22-05-2024 11:19,22-05-2024 08:19,22-05-2024 08:16,Met,22-05-2024 11:03,Met,22-05-2024 11:04,2,Very Satisfied,Network,L2,Saudi Arabia,25.0521,55.401
New,TCKT-189170,Low,Email,General Inquiry,IT Support,Agent 18,22-05-2024 07:46,22-05-2024 11:46,22-05-2024 08:46,22-05-2024 08:45,Met,22-05-2024 11:31,Met,22-05-2024 11:34,2,Dissatisfied,Network,L2,UAE,25.3593,55.6166
New,TCKT-189188,Medium,Email,Hardware Failure,IT Support,Agent 75,06-04-2024 12:07,06-04-2024 15:07,06-04-2024 12:52,06-04-2024 12:43,Met,06-04-2024 14:49,Met,06-04-2024 14:53,4,Dissatisfied,Software,L2,Bahrain,24.5585,54.6199
New,TCKT-189192,Medium,Portal,Software Bug,IT Support,Agent 66,22-05-2024 06:51,22-05-2024 09:51,22-05-2024 07:36,22-05-2024 07:30,Met,22-05-2024 11:19,Breached,22-05-2024 09:52,1,Very Satisfied,Cloud,L3,UAE,23.1425,51.9041
Open,TCKT-189211,Medium,Email,Access Request,IT Support,Agent 52,01-07-2024 17:19,01-07-2024 20:19,01-07-2024 18:04,01-07-2024 17:57,Met,01-07-2024 20:09,Met,01-07-2024 20:14,2,Dissatisfied,Hardware,L1,Kuwait,25.439,51.866
Open,TCKT-189224,Medium,Portal,Hardware Failure,IT Support,Agent 7,01-06-2024 14:02,01-06-2024 17:02,01-06-2024 14:47,01-06-2024 14:47,Met,01-06-2024 16:47,Met,01-06-2024 16:47,3,Satisfied,Cloud,L1,UAE,24.1133,51.428
Closed,TCKT-189262,Low,Portal,Software Bug,IT Support,Agent 80,17-07-2024 22:36,18-07-2024 02:36,17-07-2024 23:36,17-07-2024 23:34,Met,18-07-2024 02:16,Met,18-07-2024 02:16,4,Neutral,Cloud,L1,Bahrain,22.152,50.4991
New,TCKT-189278,Medium,Portal,General Inquiry,IT Support,Agent 34,14-04-2024 18:53,14-04-2024 21:53,14-04-2024 19:38,14-04-2024 19:36,Met,14-04-2024 23:21,Breached,14-04-2024 21:55,2,Dissatisfied,Hardware,L1,Qatar,22.2037,52.2669
In Progress,TCKT-189284,Medium,Chat,Hardware Failure,IT Support,Agent 32,24-07-2024 13:42,24-07-2024 16:42,24-07-2024 14:27,24-07-2024 14:27,Met,24-07-2024 16:23,Met,24-07-2024 16:28,2,Dissatisfied,Hardware,L2,UAE,22.5947,51.594
Resolved,TCKT-189312,Medium,Chat,General Inquiry,IT Support,Agent 59,26-04-2024 00:19,26-04-2024 03:19,26-04-2024 01:04,26-04-2024 01:00,Met,26-04-2024 03:17,Met,26-04-2024 03:21,3,Dissatisfied,Software,L1,UAE,25.8238,51.3222
In Progress,TCKT-189317,Medium,Email,Network Issue,IT Support,Agent 71,10-04-2024 13:54,10-04-2024 16:54,10-04-2024 14:39,10-04-2024 14:31,Met,10-04-2024 16:34,Met,10-04-2024 16:34,3,Satisfied,Hardware,L3,Oman,25.0328,54.9913
New,TCKT-189328,Medium,Chat,Access Request,IT Support,Agent 27,05-06-2024 09:03,05-06-2024 12:03,05-06-2024 09:48,05-06-2024 09:38,Met,05-06-2024 11:52,Met,05-06-2024 11:53,1,Dissatisfied,Cloud,L2,UAE,25.787,50.9247
Resolved,TCKT-189331,Medium,Phone,Network Issue,IT Support,Agent 14,01-06-2024 15:30,01-06-2024 18:30,01-06-2024 16:15,01-06-2024 16:07,Met,01-06-2024 18:19,Met,01-06-2024 18:19,4,Very Satisfied,Software,L1,Kuwait,22.0335,51.2617
Open,TCKT-189338,Low,Email,Access Request,IT Support,Agent 13,17-07-2024 01:42,17-07-2024 05:42,17-07-2024 02:42,17-07-2024 02:33,Met,17-07-2024 05:40,Met,17-07-2024 05:43,1,Dissatisfied,Software,L2,Kuwait,22.3371,54.3321
Resolved,TCKT-189371,Low,Chat,Software Bug,IT Support,Agent 55,16-06-2024 09:53,16-06-2024 13:53,16-06-2024 10:53,16-06-2024 10:44,Met,16-06-2024 13:42,Met,16-06-2024 13:42,5,Satisfied,Hardware,L2,Kuwait,23.1187,55.1698
Open,TCKT-189372,Medium,Email,Software Bug,IT Support,Agent 25,23-05-2024 09:38,23-05-2024 12:38,23-05-2024 10:23,23-05-2024 10:14,Met,23-05-2024 12:24,Met,23-05-2024 12:28,5,Dissatisfied,Hardware,L3,Saudi Arabia,24.4827,53.4223
In Progress,TCKT-189373,Medium,Chat,Software Bug,IT Support,Agent 42,16-04-2024 04:25,16-04-2024 07:25,16-04-2024 05:10,16-04-2024 05:00,Met,16-04-2024 07:18,Met,16-04-2024 07:22,1,Satisfied,Cloud,L2,UAE,23.1261,54.4624
Open,TCKT-189380,Medium,Portal,Network Issue,IT Support,Agent 76,10-06-2024 16:07,10-06-2024 19:07,10-06-2024 16:52,10-06-2024 16:42,Met,10-06-2024 20:17,Breached,10-06-2024 18:49,4,Very Dissatisfied,Software,L3,Bahrain,22.2699,51.1856
In Progress,TCKT-189384,Low,Phone,Hardware Failure,IT Support,Agent 57,16-05-2024 20:03,17-05-2024 00:03,16-05-2024 21:03,16-05-2024 20:55,Met,16-05-2024 23:46,Met,16-05-2024 23:48,1,Neutral,Software,L3,Saudi Arabia,22.1947,51.8995
Resolved,TCKT-189390,Low,Chat,Hardware Failure,IT Support,Agent 27,28-04-2024 21:40,29-04-2024 01:40,28-04-2024 22:40,28-04-2024 22:36,Met,29-04-2024 01:26,Met,29-04-2024 01:29,1,Very Dissatisfied,Software,L1,Bahrain,23.6303,50.2245
New,TCKT-189406,Low,Portal,Network Issue,IT Support,Agent 9,19-04-2024 00:50,19-04-2024 04:50,19-04-2024 01:50,19-04-2024 01:50,Met,19-04-2024 04:39,Met,19-04-2024 04:43,4,Neutral,Hardware,L1,Saudi Arabia,24.1655,55.4902
New,TCKT-189409,Low,Portal,General Inquiry,IT Support,Agent 55,24-04-2024 04:24,24-04-2024 08:24,24-04-2024 05:24,24-04-2024 05:14,Met,24-04-2024 08:22,Met,24-04-2024 08:26,4,Satisfied,Network,L2,Bahrain,23.493,54.0865
Resolved,TCKT-189413,Medium,Phone,Access Request,IT Support,Agent 71,11-07-2024 00:52,11-07-2024 03:52,11-07-2024 01:37,11-07-2024 01:33,Met,11-07-2024 05:08,Breached,11-07-2024 03:40,5,Satisfied,Network,L2,Bahrain,25.3319,54.0686
In Progress,TCKT-189427,Medium,Portal,Access Request,IT Support,Agent 60,04-06-2024 17:54,04-06-2024 20:54,04-06-2024 18:39,04-06-2024 18:35,Met,04-06-2024 20:44,Met,04-06-2024 20:48,4,Very Satisfied,Network,L3,Bahrain,25.6395,51.9151
New,TCKT-189442,Medium,Chat,Access Request,IT Support,Agent 27,30-05-2024 03:58,30-05-2024 06:58,30-05-2024 04:43,30-05-2024 04:40,Met,30-05-2024 06:42,Met,30-05-2024 06:44,1,Satisfied,Hardware,L1,Kuwait,25.9802,55.1385
Closed,TCKT-189457,Medium,Email,Access Request,IT Support,Agent 70,16-04-2024 13:12,16-04-2024 16:12,16-04-2024 13:57,16-04-2024 13:47,Met,16-04-2024 17:38,Breached,16-04-2024 16:12,4,Satisfied,Network,L2,UAE,22.7204,50.3204
Open,TCKT-189485,Medium,Portal,Software Bug,IT Support,Agent 39,04-08-2024 14:15,04-08-2024 17:15,04-08-2024 15:00,04-08-2024 14:51,Met,04-08-2024 16:58,Met,04-08-2024 16:58,4,Neutral,Software,L2,Bahrain,25.2678,52.4335
Closed,TCKT-189532,Low,Chat,General Inquiry,IT Support,Agent 60,09-07-2024 16:59,09-07-2024 20:59,09-07-2024 17:59,09-07-2024 17:51,Met,09-07-2024 20:48,Met,09-07-2024 20:48,1,Dissatisfied,Software,L2,Kuwait,25.9584,53.7762
Closed,TCKT-189539,Low,Phone,Hardware Failure,IT Support,Agent 20,20-05-2024 07:13,20-05-2024 11:13,20-05-2024 08:13,20-05-2024 08:11,Met,20-05-2024 11:06,Met,20-05-2024 11:09,5,Neutral,Hardware,L2,Kuwait,22.8736,54.7843
New,TCKT-189582,Low,Email,Hardware Failure,IT Support,Agent 55,10-04-2024 19:13,10-04-2024 23:13,10-04-2024 20:13,10-04-2024 20:13,Met,10-04-2024 22:57,Met,10-04-2024 23:02,1,Dissatisfied,Software,L2,Qatar,23.2794,51.4852
Closed,TCKT-189595,Low,Email,Access Request,IT Support,Agent 74,08-04-2024 23:57,09-04-2024 03:57,09-04-2024 00:57,09-04-2024 00:49,Met,09-04-2024 03:37,Met,09-04-2024 03:37,2,Neutral,Hardware,L3,Bahrain,25.4751,50.1384
Resolved,TCKT-189622,Medium,Email,Network Issue,IT Support,Agent 73,29-06-2024 03:29,29-06-2024 06:29,29-06-2024 04:14,29-06-2024 04:07,Met,29-06-2024 06:20,Met,29-06-2024 06:23,4,Satisfied,Software,L2,UAE,22.2544,54.0082
In Progress,TCKT-189623,Low,Email,Software Bug,IT Support,Agent 22,10-06-2024 02:44,10-06-2024 06:44,10-06-2024 03:44,10-06-2024 03:44,Met,10-06-2024 06:42,Met,10-06-2024 06:43,5,Satisfied,Hardware,L2,Oman,24.2383,53.9913
Closed,TCKT-189633,Low,Chat,Software Bug,IT Support,Agent 20,20-07-2024 05:19,20-07-2024 09:19,20-07-2024 06:19,20-07-2024 06:13,Met,20-07-2024 09:13,Met,20-07-2024 09:17,1,Neutral,Software,L1,Kuwait,24.6834,55.6361
Open,TCKT-189636,Low,Phone,Access Request,IT Support,Agent 18,09-08-2024 16:34,09-08-2024 20:34,09-08-2024 17:34,09-08-2024 17:27,Met,09-08-2024 20:27,Met,09-08-2024 20:32,5,Neutral,Network,L3,Oman,23.6277,55.8869
New,TCKT-189639,Medium,Chat,Software Bug,IT Support,Agent 72,24-04-2024 09:27,24-04-2024 12:27,24-04-2024 10:12,24-04-2024 10:11,Met,24-04-2024 12:24,Met,24-04-2024 12:26,2,Very Dissatisfied,Cloud,L1,Qatar,22.1947,54.7675
Closed,TCKT-189645,Medium,Phone,Hardware Failure,IT Support,Agent 1,29-04-2024 11:40,29-04-2024 14:40,29-04-2024 12:25,29-04-2024 12:25,Met,29-04-2024 14:30,Met,29-04-2024 14:31,1,Satisfied,Hardware,L1,UAE,22.555,52.5851
New,TCKT-189654,Medium,Portal,Hardware Failure,IT Support,Agent 55,06-08-2024 15:17,06-08-2024 18:17,06-08-2024 16:02,06-08-2024 15:56,Met,06-08-2024 17:57,Met,06-08-2024 18:01,3,Satisfied,Network,L1,Kuwait,23.5956,55.4714
Resolved,TCKT-189667,Medium,Portal,Software Bug,IT Support,Agent 5,08-07-2024 12:25,08-07-2024 15:25,08-07-2024 13:10,08-07-2024 13:02,Met,08-07-2024 16:52,Breached,08-07-2024 15:23,2,Dissatisfied,Software,L1,Saudi Arabia,23.8794,53.8131
Open,TCKT-189677,Low,Chat,Access Request,IT Support,Agent 45,31-05-2024 07:04,31-05-2024 11:04,31-05-2024 08:04,31-05-2024 07:56,Met,31-05-2024 10:56,Met,31-05-2024 10:56,3,Satisfied,Hardware,L2,Saudi Arabia,22.9618,55.2601
Resolved,TCKT-189727,Medium,Phone,General Inquiry,IT Support,Agent 47,24-04-2024 06:53,24-04-2024 09:53,24-04-2024 07:38,24-04-2024 07:33,Met,24-04-2024 09:48,Met,24-04-2024 09:53,5,Dissatisfied,Software,L2,Bahrain,25.0751,53.4364
Open,TCKT-189731,Medium,Phone,General Inquiry,IT Support,Agent 31,25-06-2024 23:33,26-06-2024 02:33,26-06-2024 00:18,26-06-2024 00:14,Met,26-06-2024 02:28,Met,26-06-2024 02:32,2,Satisfied,Network,L2,Saudi Arabia,24.7715,53.0702
Open,TCKT-189732,Medium,Portal,Network Issue,IT Support,Agent 17,28-07-2024 11:32,28-07-2024 14:32,28-07-2024 12:17,28-07-2024 12:08,Met,28-07-2024 14:17,Met,28-07-2024 14:19,3,Satisfied,Cloud,L1,Qatar,23.6607,54.7991
Closed,TCKT-189749,Medium,Email,General Inquiry,IT Support,Agent 65,14-06-2024 15:41,14-06-2024 18:41,14-06-2024 16:26,14-06-2024 16:25,Met,14-06-2024 18:29,Met,14-06-2024 18:33,1,Neutral,Cloud,L2,UAE,22.1664,54.8393
In Progress,TCKT-189752,Low,Email,Hardware Failure,IT Support,Agent 3,16-06-2024 00:58,16-06-2024 04:58,16-06-2024 01:58,16-06-2024 01:51,Met,16-06-2024 04:54,Met,16-06-2024 04:57,1,Neutral,Hardware,L2,Bahrain,24.3173,55.1612
Closed,TCKT-189757,Medium,Chat,Software Bug,IT Support,Agent 35,27-04-2024 06:12,27-04-2024 09:12,27-04-2024 06:57,27-04-2024 06:52,Met,27-04-2024 10:34,Breached,27-04-2024 09:07,1,Dissatisfied,Software,L3,Oman,25.6608,50.3295
Closed,TCKT-189759,Medium,Chat,General Inquiry,IT Support,Agent 75,04-05-2024 08:08,04-05-2024 11:08,04-05-2024 08:53,04-05-2024 08:51,Met,04-05-2024 10:48,Met,04-05-2024 10:49,2,Dissatisfied,Hardware,L1,Saudi Arabia,25.1217,53.673
Closed,TCKT-189785,Medium,Portal,Hardware Failure,IT Support,Agent 18,13-04-2024 22:52,14-04-2024 01:52,13-04-2024 23:37,13-04-2024 23:33,Met,14-04-2024 01:36,Met,14-04-2024 01:38,2,Satisfied,Network,L2,Saudi Arabia,22.2349,53.8375
Resolved,TCKT-189787,Low,Chat,Hardware Failure,IT Support,Agent 20,21-05-2024 01:08,21-05-2024 05:08,21-05-2024 02:08,21-05-2024 02:08,Met,21-05-2024 04:49,Met,21-05-2024 04:53,5,Very Dissatisfied,Hardware,L1,UAE,24.4186,54.1981
Resolved,TCKT-189822,Low,Phone,Access Request,IT Support,Agent 49,10-05-2024 08:19,10-05-2024 12:19,10-05-2024 09:19,10-05-2024 09:11,Met,10-05-2024 12:04,Met,10-05-2024 12:06,1,Very Dissatisfied,Cloud,L1,UAE,25.5498,52.9951
Resolved,TCKT-189831,Medium,Phone,Network Issue,IT Support,Agent 66,29-05-2024 09:32,29-05-2024 12:32,29-05-2024 10:17,29-05-2024 10:17,Met,29-05-2024 12:25,Met,29-05-2024 12:26,2,Very Satisfied,Network,L3,Kuwait,25.1752,53.9293
New,TCKT-189837,Low,Email,General Inquiry,IT Support,Agent 47,18-07-2024 10:33,18-07-2024 14:33,18-07-2024 11:33,18-07-2024 11:33,Met,18-07-2024 14:29,Met,18-07-2024 14:30,5,Neutral,Hardware,L3,Saudi Arabia,23.8286,50.6862
New,TCKT-189849,Medium,Email,Hardware Failure,IT Support,Agent 72,15-06-2024 19:54,15-06-2024 22:54,15-06-2024 20:39,15-06-2024 20:36,Met,15-06-2024 22:43,Met,15-06-2024 22:46,2,Very Dissatisfied,Software,L3,UAE,24.0868,54.6718
New,TCKT-189856,Medium,Email,General Inquiry,IT Support,Agent 52,07-05-2024 15:49,07-05-2024 18:49,07-05-2024 16:34,07-05-2024 16:34,Met,07-05-2024 20:02,Breached,07-05-2024 18:36,3,Neutral,Cloud,L3,Qatar,24.1158,50.425
New,TCKT-189876,Low,Chat,Network Issue,IT Support,Agent 42,04-07-2024 19:56,04-07-2024 23:56,04-07-2024 20:56,04-07-2024 20:54,Met,04-07-2024 23:36,Met,04-07-2024 23:39,5,Satisfied,Software,L2,Saudi Arabia,24.918,50.3849
New,TCKT-189892,Medium,Email,Software Bug,IT Support,Agent 17,02-04-2024 07:00,02-04-2024 10:00,02-04-2024 07:45,02-04-2024 07:45,Met,02-04-2024 09:52,Met,02-04-2024 09:55,3,Dissatisfied,Network,L3,Saudi Arabia,25.5713,55.9243
In Progress,TCKT-189912,Low,Chat,Software Bug,IT Support,Agent 79,09-07-2024 22:57,10-07-2024 02:57,09-07-2024 23:57,09-07-2024 23:52,Met,10-07-2024 02:42,Met,10-07-2024 02:47,4,Very Dissatisfied,Hardware,L2,Bahrain,25.5354,55.5409
Open,TCKT-189917,Medium,Portal,General Inquiry,IT Support,Agent 69,17-04-2024 17:12,17-04-2024 20:12,17-04-2024 17:57,17-04-2024 17:54,Met,17-04-2024 20:11,Met,17-04-2024 20:11,2,Satisfied,Hardware,L2,Oman,22.0339,53.9988
Closed,TCKT-189920,Medium,Phone,Network Issue,IT Support,Agent 41,26-07-2024 01:19,26-07-2024 04:19,26-07-2024 02:04,26-07-2024 02:04,Met,26-07-2024 04:00,Met,26-07-2024 04:03,5,Neutral,Software,L1,Saudi Arabia,24.0254,50.1792
Closed,TCKT-189924,Medium,Phone,Hardware Failure,IT Support,Agent 76,19-07-2024 10:51,19-07-2024 13:51,19-07-2024 11:36,19-07-2024 11:29,Met,19-07-2024 13:44,Met,19-07-2024 13:49,2,Neutral,Hardware,L2,Bahrain,25.5346,55.0617
Open,TCKT-189941,Low,Email,Network Issue,IT Support,Agent 74,21-06-2024 05:51,21-06-2024 09:51,21-06-2024 06:51,21-06-2024 06:51,Met,21-06-2024 09:37,Met,21-06-2024 09:38,5,Neutral,Software,L2,Qatar,25.5292,52.0891
Resolved,TCKT-189952,Medium,Email,Hardware Failure,IT Support,Agent 36,23-04-2024 14:14,23-04-2024 17:14,23-04-2024 14:59,23-04-2024 14:55,Met,23-04-2024 17:08,Met,23-04-2024 17:08,4,Dissatisfied,Network,L1,Kuwait,22.523,51.2249
Closed,TCKT-189969,Low,Email,Hardware Failure,IT Support,Agent 44,24-06-2024 05:36,24-06-2024 09:36,24-06-2024 06:36,24-06-2024 06:28,Met,24-06-2024 09:19,Met,24-06-2024 09:22,2,Satisfied,Hardware,L3,UAE,25.818,52.9622
In Progress,TCKT-189983,Medium,Portal,Access Request,IT Support,Agent 21,09-08-2024 02:30,09-08-2024 05:30,09-08-2024 03:15,09-08-2024 03:09,Met,09-08-2024 05:13,Met,09-08-2024 05:18,5,Dissatisfied,Software,L2,Saudi Arabia,25.6647,54.5483
Resolved,TCKT-189993,Medium,Portal,Access Request,IT Support,Agent 10,10-07-2024 18:28,10-07-2024 21:28,10-07-2024 19:13,10-07-2024 19:04,Met,10-07-2024 22:53,Breached,10-07-2024 21:23,5,Dissatisfied,Hardware,L1,Kuwait,23.0762,52.728
New,TCKT-189994,Low,Email,General Inquiry,IT Support,Agent 74,31-05-2024 10:43,31-05-2024 14:43,31-05-2024 11:43,31-05-2024 11:42,Met,31-05-2024 14:38,Met,31-05-2024 14:43,3,Neutral,Network,L2,UAE,22.7004,50.5829
Closed,TCKT-189997,Medium,Chat,Network Issue,IT Support,Agent 40,20-07-2024 23:00,21-07-2024 02:00,20-07-2024 23:45,20-07-2024 23:36,Met,21-07-2024 01:56,Met,21-07-2024 02:00,5,Neutral,Network,L3,UAE,24.7862,54.4992
New,TCKT-189998,Medium,Email,Network Issue,IT Support,Agent 62,09-06-2024 23:35,10-06-2024 02:35,10-06-2024 00:20,10-06-2024 00:10,Met,10-06-2024 02:29,Met,10-06-2024 02:32,1,Satisfied,Software,L2,Oman,22.6386,53.0467
New,TCKT-190011,Medium,Email,General Inquiry,IT Support,Agent 15,10-04-2024 13:41,10-04-2024 16:41,10-04-2024 14:26,10-04-2024 14:16,Met,10-04-2024 17:59,Breached,10-04-2024 16:33,3,Dissatisfied,Hardware,L1,Saudi Arabia,25.557,52.6079
Open,TCKT-190017,Low,Chat,Hardware Failure,IT Support,Agent 46,13-04-2024 07:20,13-04-2024 11:20,13-04-2024 08:20,13-04-2024 08:14,Met,13-04-2024 11:15,Met,13-04-2024 11:15,4,Very Satisfied,Network,L3,Bahrain,24.6907,51.8834
In Progress,TCKT-190036,Low,Portal,Software Bug,IT Support,Agent 61,15-07-2024 15:13,15-07-2024 19:13,15-07-2024 16:13,15-07-2024 16:12,Met,15-07-2024 18:57,Met,15-07-2024 19:01,5,Neutral,Hardware,L1,Kuwait,24.81,52.5648
New,TCKT-190040,Low,Chat,Software Bug,IT Support,Agent 68,11-07-2024 14:31,11-07-2024 18:31,11-07-2024 15:31,11-07-2024 15:26,Met,11-07-2024 18:19,Met,11-07-2024 18:19,4,Very Satisfied,Network,L3,Bahrain,23.6056,54.26
Closed,TCKT-190055,Medium,Phone,Software Bug,IT Support,Agent 12,15-04-2024 22:20,16-04-2024 01:20,15-04-2024 23:05,15-04-2024 23:01,Met,16-04-2024 01:04,Met,16-04-2024 01:07,2,Very Dissatisfied,Hardware,L1,Saudi Arabia,22.9559,52.1917
Open,TCKT-190069,Medium,Chat,General Inquiry,IT Support,Agent 71,29-07-2024 12:09,29-07-2024 15:09,29-07-2024 12:54,29-07-2024 12:50,Met,29-07-2024 14:57,Met,29-07-2024 14:58,5,Dissatisfied,Software,L2,Bahrain,25.8656,53.0648
New,TCKT-190075,Low,Portal,Hardware Failure,IT Support,Agent 63,09-08-2024 10:44,09-08-2024 14:44,09-08-2024 11:44,09-08-2024 11:36,Met,09-08-2024 14:35,Met,09-08-2024 14:40,5,Dissatisfied,Software,L3,Kuwait,25.8007,52.9847
Resolved,TCKT-190091,Medium,Phone,General Inquiry,IT Support,Agent 50,29-06-2024 23:03,30-06-2024 02:03,29-06-2024 23:48,29-06-2024 23:43,Met,30-06-2024 01:49,Met,30-06-2024 01:53,5,Neutral,Software,L1,Kuwait,25.7388,55.5727
Open,TCKT-190096,Low,Chat,Network Issue,IT Support,Agent 11,30-06-2024 05:17,30-06-2024 09:17,30-06-2024 06:17,30-06-2024 06:08,Met,30-06-2024 08:57,Met,30-06-2024 08:57,4,Dissatisfied,Cloud,L3,Oman,22.4404,54.5498
New,TCKT-190114,Low,Phone,Software Bug,IT Support,Agent 80,31-05-2024 08:57,31-05-2024 12:57,31-05-2024 09:57,31-05-2024 09:57,Met,31-05-2024 12:56,Met,31-05-2024 13:01,5,Dissatisfied,Network,L3,UAE,24.5036,54.4275
Open,TCKT-190127,Low,Email,General Inquiry,IT Support,Agent 74,26-04-2024 00:07,26-04-2024 04:07,26-04-2024 01:07,26-04-2024 00:59,Met,26-04-2024 04:05,Met,26-04-2024 04:09,1,Neutral,Hardware,L2,Saudi Arabia,24.488,54.5783
New,TCKT-190140,Low,Phone,Access Request,IT Support,Agent 10,29-05-2024 16:35,29-05-2024 20:35,29-05-2024 17:35,29-05-2024 17:31,Met,29-05-2024 20:19,Met,29-05-2024 20:22,4,Satisfied,Software,L2,UAE,23.3189,55.3946
Closed,TCKT-190156,Low,Portal,Access Request,IT Support,Agent 32,18-06-2024 05:22,18-06-2024 09:22,18-06-2024 06:22,18-06-2024 06:22,Met,18-06-2024 09:03,Met,18-06-2024 09:03,2,Satisfied,Cloud,L3,Oman,25.452,50.6505
New,TCKT-190159,Low,Phone,Hardware Failure,IT Support,Agent 14,03-05-2024 15:45,03-05-2024 19:45,03-05-2024 16:45,03-05-2024 16:41,Met,03-05-2024 19:42,Met,03-05-2024 19:42,5,Very Satisfied,Software,L3,Bahrain,25.6871,50.8303
New,TCKT-190175,Medium,Email,Hardware Failure,IT Support,Agent 45,09-06-2024 20:01,09-06-2024 23:01,09-06-2024 20:46,09-06-2024 20:42,Met,09-06-2024 22:52,Met,09-06-2024 22:53,2,Dissatisfied,Hardware,L3,UAE,23.9987,52.5122
In Progress,TCKT-190190,Low,Portal,Network Issue,IT Support,Agent 35,01-06-2024 07:38,01-06-2024 11:38,01-06-2024 08:38,01-06-2024 08:31,Met,01-06-2024 11:21,Met,01-06-2024 11:23,5,Neutral,Cloud,L3,Bahrain,22.5593,50.9589
New,TCKT-190206,Medium,Phone,Access Request,IT Support,Agent 64,10-07-2024 09:32,10-07-2024 12:32,10-07-2024 10:17,10-07-2024 10:09,Met,10-07-2024 12:30,Met,10-07-2024 12:33,2,Dissatisfied,Network,L1,Bahrain,24.4917,50.6941
Resolved,TCKT-190219,Low,Email,Hardware Failure,IT Support,Agent 39,04-06-2024 16:19,04-06-2024 20:19,04-06-2024 17:19,04-06-2024 17:09,Met,04-06-2024 20:04,Met,04-06-2024 20:09,1,Satisfied,Hardware,L2,UAE,23.5879,51.2081
Open,TCKT-190222,Low,Phone,Software Bug,IT Support,Agent 51,03-04-2024 17:52,03-04-2024 21:52,03-04-2024 18:52,03-04-2024 18:52,Met,03-04-2024 21:32,Met,03-04-2024 21:34,5,Satisfied,Hardware,L3,Saudi Arabia,25.0587,53.8727
Resolved,TCKT-190235,Low,Portal,Hardware Failure,IT Support,Agent 12,20-07-2024 22:10,21-07-2024 02:10,20-07-2024 23:10,20-07-2024 23:02,Met,21-07-2024 02:08,Met,21-07-2024 02:08,5,Neutral,Network,L1,Bahrain,23.45,55.3767
Closed,TCKT-190241,Medium,Portal,Network Issue,IT Support,Agent 54,20-04-2024 21:31,21-04-2024 00:31,20-04-2024 22:16,20-04-2024 22:16,Met,21-04-2024 00:31,Breached,21-04-2024 00:36,1,Dissatisfied,Software,L2,Kuwait,23.0462,55.5562
In Progress,TCKT-190255,Low,Portal,Access Request,IT Support,Agent 33,15-05-2024 09:24,15-05-2024 13:24,15-05-2024 10:24,15-05-2024 10:15,Met,15-05-2024 13:10,Met,15-05-2024 13:10,1,Satisfied,Network,L1,Qatar,25.6608,54.7978
In Progress,TCKT-190256,Low,Phone,Access Request,IT Support,Agent 74,13-07-2024 03:05,13-07-2024 07:05,13-07-2024 04:05,13-07-2024 03:55,Met,13-07-2024 07:02,Met,13-07-2024 07:06,1,Satisfied,Software,L1,Saudi Arabia,23.5031,55.8058
Closed,TCKT-190260,Low,Portal,Hardware Failure,IT Support,Agent 27,04-05-2024 08:02,04-05-2024 12:02,04-05-2024 09:02,04-05-2024 08:55,Met,04-05-2024 11:49,Met,04-05-2024 11:54,3,Neutral,Software,L1,UAE,24.337,53.6547
In Progress,TCKT-190296,Low,Email,Software Bug,IT Support,Agent 70,06-07-2024 02:55,06-07-2024 06:55,06-07-2024 03:55,06-07-2024 03:54,Met,06-07-2024 06:47,Met,06-07-2024 06:47,1,Dissatisfied,Cloud,L2,UAE,24.1013,52.2544
Resolved,TCKT-190303,Medium,Phone,Network Issue,IT Support,Agent 73,08-04-2024 16:12,08-04-2024 19:12,08-04-2024 16:57,08-04-2024 16:57,Met,08-04-2024 19:11,Met,08-04-2024 19:12,1,Satisfied,Hardware,L2,Bahrain,23.4418,52.1621
Resolved,TCKT-190313,Low,Phone,Hardware Failure,IT Support,Agent 23,08-04-2024 17:42,08-04-2024 21:42,08-04-2024 18:42,08-04-2024 18:34,Met,08-04-2024 21:41,Met,08-04-2024 21:42,1,Satisfied,Cloud,L3,Qatar,22.15,53.9839
